Env,Date,QV2M,T2MDEW,PS,RH2M,WS2M,GWETTOP,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2M_MAX,T2M_MIN,T2MWET,GWETROOT,T2M,GWETPROF,ALLSKY_SFC_SW_DNI,PRECTOTCORR
IAH3_2014,20140911,6.1,6.55,98.94,73.75,3.05,0.7,11.4,61.85,16.22,6.79,8.9,0.68,11.25,0.67,5.56,0.02
IAH3_2014,20140912,5.62,5.4,99.49,83.0,2.48,0.71,6.84,38.6,11.69,4.09,6.83,0.67,8.26,0.67,3.08,5.88
IAH3_2014,20140913,4.82,3.17,99.36,71.25,1.36,0.7,22.83,113.23,15.66,1.58,5.98,0.67,8.8,0.67,34.86,0.0
IAH3_2014,20140914,6.77,7.71,98.89,75.44,2.41,0.69,19.95,102.86,19.76,5.08,10.03,0.66,12.35,0.66,23.05,0.0
IAH3_2014,20140915,7.69,9.8,98.75,84.38,2.08,0.69,8.99,49.26,16.65,7.88,11.15,0.66,12.49,0.66,4.05,1.16
IAH3_2014,20140916,6.71,7.8,98.78,77.31,1.21,0.68,21.98,111.45,19.05,5.69,9.97,0.66,12.15,0.66,34.09,0.0
IAH3_2014,20140917,8.24,10.7,98.2,78.0,1.42,0.68,15.3,79.4,22.07,7.96,12.8,0.65,14.91,0.66,11.59,0.01
IAH3_2014,20140918,8.79,11.76,98.47,80.44,2.04,0.67,20.98,106.68,21.54,10.19,13.62,0.65,15.48,0.66,31.25,0.0
IAH3_2014,20140919,10.25,13.9,98.13,82.62,4.22,0.66,19.43,102.24,23.76,10.0,15.52,0.64,17.14,0.65,25.53,0.0
IAH3_2014,20140920,13.06,17.69,97.77,83.38,3.79,0.68,13.48,73.55,27.28,15.05,19.26,0.65,20.83,0.65,11.64,5.32
IAH3_2014,20140921,7.57,9.62,98.53,74.5,3.68,0.66,17.79,91.91,20.29,9.76,12.02,0.64,14.41,0.65,23.55,0.0
IAH3_2014,20140922,7.63,9.7,99.13,78.19,1.27,0.66,20.57,105.45,20.71,7.81,11.78,0.63,13.86,0.64,33.26,0.0
IAH3_2014,20140923,7.81,10.14,99.04,73.19,2.46,0.66,15.61,81.3,21.15,9.87,12.71,0.63,15.27,0.64,10.53,0.05
IAH3_2014,20140924,8.67,11.61,99.0,78.88,2.76,0.66,7.89,44.62,20.78,10.57,13.55,0.63,15.49,0.64,3.03,1.36
IAH3_2014,20140925,9.34,12.74,98.92,74.44,2.02,0.65,14.54,77.87,24.32,11.78,15.25,0.62,17.75,0.63,15.47,0.01
IAH3_2014,20140926,10.99,15.18,98.8,77.69,2.2,0.65,16.28,85.91,25.8,13.87,17.31,0.62,19.44,0.63,19.77,0.08
IAH3_2014,20140927,11.17,15.5,98.78,80.19,1.96,0.64,18.35,96.09,26.26,13.53,17.46,0.62,19.43,0.62,27.3,0.08
IAH3_2014,20140928,11.05,15.28,98.66,73.12,0.94,0.64,16.41,85.74,26.28,15.58,17.92,0.62,20.57,0.62,20.54,0.0
IAH3_2014,20140929,11.11,15.16,98.33,77.88,2.19,0.63,16.78,87.6,26.27,13.12,17.27,0.61,19.39,0.62,22.66,0.0
IAH3_2014,20140930,8.42,10.98,98.1,79.06,3.29,0.63,12.18,64.11,20.29,10.66,12.81,0.61,14.64,0.62,11.58,0.39
IAH3_2014,20141001,10.68,14.25,97.65,88.69,3.23,0.63,7.85,43.77,22.38,11.11,15.19,0.61,16.12,0.62,3.45,2.11
IAH3_2014,20141002,11.96,16.17,97.39,95.81,2.6,0.66,2.52,14.77,20.3,11.4,16.49,0.62,16.81,0.62,1.44,8.39
IAH3_2014,20141003,4.46,1.01,97.8,62.5,6.0,0.65,9.04,47.8,11.47,3.19,4.71,0.62,8.41,0.62,4.87,0.36
IAH3_2014,20141004,3.42,-1.77,97.74,60.62,4.58,0.64,16.45,80.89,11.51,0.5,1.9,0.62,5.56,0.62,25.24,0.01
IAH3_2014,20141005,5.13,3.4,97.19,69.69,2.36,0.64,13.68,70.38,15.44,2.72,6.33,0.62,9.26,0.62,14.44,0.02
IAH3_2014,20141006,5.92,5.51,97.04,73.0,3.65,0.63,17.31,88.01,16.0,4.48,8.12,0.62,10.74,0.62,26.39,0.01
IAH3_2014,20141007,6.59,7.36,97.38,73.75,3.91,0.63,16.96,86.44,18.25,7.7,9.92,0.61,12.48,0.62,27.07,0.03
IAH3_2014,20141008,5.62,5.1,98.39,69.88,2.27,0.63,17.57,89.84,19.48,4.15,8.23,0.61,11.34,0.61,32.1,1.33
IAH3_2014,20141009,5.25,4.17,98.65,67.31,2.07,0.64,12.15,63.25,16.74,6.67,7.49,0.61,10.82,0.62,13.14,3.11
IAH3_2014,20141010,4.39,1.9,98.9,70.81,2.19,0.63,11.84,61.22,12.24,3.03,4.55,0.61,7.19,0.61,5.55,0.0
IAH3_2014,20141011,4.52,2.08,98.83,71.5,1.55,0.63,17.55,86.0,15.46,0.56,4.81,0.61,7.55,0.61,32.95,0.0
IAH3_2014,20141012,6.1,6.09,97.89,85.31,2.79,0.63,4.92,27.4,14.33,2.26,7.35,0.61,8.61,0.61,2.44,0.43
IAH3_2014,20141013,8.24,10.58,97.14,94.5,4.13,0.74,2.91,16.37,14.18,9.29,10.98,0.63,11.37,0.62,1.58,44.43
IAH3_2014,20141014,6.71,7.66,97.25,85.75,6.8,0.76,3.28,18.8,11.1,7.87,8.8,0.7,9.94,0.66,1.89,15.37
IAH3_2014,20141015,6.35,6.83,97.92,79.56,3.57,0.71,16.49,81.33,17.59,4.87,8.74,0.69,10.65,0.67,31.15,0.0
IAH3_2014,20141016,7.57,9.31,97.48,79.44,2.66,0.7,16.0,80.88,20.09,5.09,11.03,0.67,12.75,0.66,28.23,0.0
IAH3_2014,20141017,6.23,6.68,97.74,75.94,4.95,0.7,10.33,53.41,15.07,7.36,8.82,0.66,10.95,0.66,9.32,0.0
IAH3_2014,20141018,4.94,3.44,98.8,76.19,2.75,0.69,10.28,52.55,13.52,2.94,5.62,0.66,7.8,0.66,13.45,0.0
IAH3_2014,20141019,6.1,6.05,98.36,83.31,3.56,0.69,12.41,64.02,16.71,1.74,7.51,0.66,8.97,0.66,16.81,0.0
IAH3_2014,20141020,6.53,7.37,98.2,78.62,2.66,0.68,15.51,78.44,18.94,5.44,9.4,0.66,11.43,0.66,31.26,0.0
IAH3_2014,20141021,5.68,5.48,98.74,80.62,2.2,0.68,15.47,77.59,15.12,3.54,7.06,0.66,8.64,0.66,31.64,0.0
IAH3_2014,20141022,5.8,5.64,98.93,80.88,3.96,0.68,14.89,75.01,15.76,3.71,7.33,0.65,9.02,0.66,29.4,0.0
IAH3_2014,20141023,7.87,10.0,98.41,85.56,2.22,0.7,4.96,26.39,17.96,8.24,11.12,0.66,12.24,0.66,4.52,5.86
IAH3_2014,20141024,9.52,12.69,98.1,91.69,2.66,0.69,5.44,29.55,21.16,6.85,13.03,0.66,13.37,0.66,2.49,0.24
IAH3_2014,20141025,6.23,6.67,98.38,71.56,2.24,0.68,14.31,72.52,19.6,6.65,9.51,0.66,12.34,0.66,28.6,0.0
IAH3_2014,20141026,5.49,4.37,97.83,65.94,3.69,0.68,13.27,69.16,18.02,3.84,7.72,0.66,11.06,0.66,24.76,0.0
IAH3_2014,20141027,10.38,13.86,96.88,86.62,3.85,0.68,11.16,58.59,21.41,9.47,14.97,0.65,16.07,0.66,10.87,0.0
IAH3_2014,20141028,4.7,2.58,98.08,69.38,4.74,0.67,12.32,61.85,12.3,3.73,5.4,0.65,8.23,0.65,20.65,0.0
IAH3_2014,20141029,3.97,0.37,98.68,71.75,2.41,0.67,12.13,60.49,10.48,1.14,2.88,0.65,5.38,0.65,21.58,0.0
IAH3_2014,20141030,4.88,3.14,98.52,76.88,2.34,0.67,11.21,56.96,13.96,1.64,5.17,0.65,7.19,0.65,14.61,0.0
IAH3_2014,20141031,2.38,-6.19,99.62,64.69,4.77,0.67,14.12,68.14,4.47,-4.21,-3.13,0.64,-0.06,0.65,30.38,0.0
IAH3_2014,20141101,2.56,-5.29,99.55,73.0,2.52,0.67,14.11,68.41,6.42,-5.45,-2.81,0.64,-0.32,0.65,31.56,0.0
IAH3_2014,20141102,3.66,-0.92,98.67,66.94,5.05,0.66,9.86,49.66,12.94,-1.02,2.19,0.64,5.3,0.65,12.14,0.0
IAH3_2014,20141103,6.9,7.56,97.95,79.5,4.8,0.67,9.09,47.62,16.8,4.65,9.37,0.64,11.19,0.64,5.0,1.21
IAH3_2014,20141104,5.0,3.38,98.36,75.75,3.98,0.66,10.35,52.48,13.12,3.17,5.62,0.64,7.86,0.64,10.89,0.11
IAH3_2014,20141105,5.19,3.94,98.21,81.94,3.87,0.67,5.34,28.45,12.09,1.94,5.39,0.64,6.84,0.64,2.89,0.82
IAH3_2014,20141106,3.48,-1.41,98.87,72.56,4.89,0.66,11.56,56.71,7.95,-0.81,0.99,0.64,3.38,0.64,19.71,0.07
IAH3_2014,20141107,3.85,-0.49,98.15,73.19,3.62,0.66,10.19,51.71,11.68,-3.19,2.0,0.64,4.48,0.64,10.85,0.01
IAH3_2014,20141108,3.17,-2.74,98.22,66.31,4.77,0.66,11.72,57.91,7.17,-0.81,0.28,0.64,3.29,0.64,18.29,0.0
IAH3_2014,20141109,4.21,0.9,97.55,76.62,2.89,0.66,8.2,42.65,11.37,-0.35,2.86,0.63,4.82,0.64,4.11,0.0
IAH3_2014,20141110,5.49,4.31,96.7,82.75,4.87,0.66,10.19,52.13,15.9,0.8,5.79,0.63,7.26,0.64,13.9,0.01
IAH3_2014,20141111,2.26,-6.99,98.35,70.5,6.39,0.66,4.45,23.29,0.26,-5.79,-4.66,0.63,-2.32,0.64,2.48,0.05
IAH3_2014,20141112,1.53,-11.28,99.39,59.81,4.76,0.66,8.34,41.37,-3.17,-5.62,-8.04,0.63,-4.79,0.63,5.49,0.0
IAH3_2014,20141113,1.77,-9.7,99.53,64.31,4.54,0.66,4.88,24.18,-2.06,-5.98,-6.82,0.63,-3.94,0.63,3.77,0.0
IAH3_2014,20141114,1.53,-11.2,99.5,73.94,1.8,0.66,11.9,56.11,-2.75,-11.1,-9.06,0.63,-6.92,0.63,29.33,0.0
IAH3_2014,20141115,1.95,-8.73,99.14,84.56,1.49,0.66,3.53,18.64,-4.02,-9.18,-7.48,0.63,-6.22,0.63,1.94,2.99
IAH3_2014,20141116,1.89,-9.15,98.34,83.0,3.53,0.66,6.73,33.02,-3.92,-10.14,-7.74,0.63,-6.33,0.63,11.5,0.67
IAH3_2014,20141117,1.16,-14.5,98.37,69.62,5.88,0.66,7.47,35.9,-8.81,-12.49,-12.24,0.63,-9.97,0.63,11.91,0.0
IAH3_2014,20141118,1.28,-13.23,98.46,75.88,4.18,0.66,8.48,40.62,-5.5,-14.13,-11.32,0.63,-9.42,0.63,12.42,0.01
IAH3_2014,20141119,1.77,-9.83,98.02,73.56,5.12,0.66,4.69,23.2,-2.74,-8.3,-7.67,0.63,-5.52,0.63,3.33,0.0
IAH3_2014,20141120,1.46,-11.74,98.83,75.69,3.01,0.66,10.76,51.37,-2.56,-10.83,-9.67,0.63,-7.6,0.63,22.9,0.0
IAH3_2014,20141121,2.14,-8.38,99.0,76.25,3.69,0.66,9.68,47.3,1.27,-11.71,-6.47,0.63,-4.56,0.63,17.59,0.39
IAH3_2014,20141122,5.55,4.77,97.71,97.0,3.93,0.67,4.43,22.92,10.07,0.55,4.76,0.63,4.76,0.63,3.12,0.47
IAH3_2014,20141123,6.23,6.23,96.42,97.25,4.05,0.7,1.68,9.38,9.26,0.83,6.27,0.64,6.32,0.64,1.31,11.28
IAH3_2014,20141124,2.26,-7.23,96.86,71.88,6.95,0.69,2.35,12.62,0.42,-6.13,-5.02,0.66,-2.81,0.65,1.75,2.15
IAH3_2014,20141125,1.71,-10.11,98.47,65.31,3.21,0.68,10.56,50.21,-0.03,-8.26,-7.27,0.65,-4.44,0.65,27.6,0.0
IAH3_2014,20141126,2.62,-5.03,98.51,86.06,4.34,0.67,2.84,15.09,-0.62,-5.85,-3.94,0.65,-2.84,0.65,1.87,1.61
IAH3_2014,20141127,1.16,-14.41,99.64,65.69,3.17,0.67,7.44,35.93,-6.01,-12.72,-11.74,0.65,-9.07,0.65,14.66,0.0
IAH3_2014,20141128,2.5,-6.45,98.09,82.25,3.96,0.67,4.61,23.66,2.88,-8.99,-5.12,0.65,-3.79,0.65,4.78,0.0
IAH3_2014,20141129,4.76,2.38,96.8,95.5,3.38,0.68,7.31,36.55,9.1,-1.54,2.56,0.65,2.73,0.65,5.17,0.0
IAH3_2014,20141130,1.71,-10.69,98.39,63.44,5.84,0.67,8.0,38.67,0.3,-9.71,-7.71,0.65,-4.73,0.65,13.32,0.0
IAH3_2014,20141201,0.85,-17.05,100.29,62.0,3.51,0.67,5.86,29.16,-9.64,-13.56,-14.21,0.65,-11.38,0.65,3.09,0.0
IAH3_2014,20141202,1.77,-10.22,98.85,80.56,3.07,0.67,6.65,32.94,0.29,-12.47,-8.64,0.64,-7.06,0.65,11.93,0.0
IAH3_2014,20141203,1.83,-9.12,99.14,77.75,2.58,0.67,9.66,45.43,-0.04,-8.69,-7.27,0.64,-5.42,0.65,22.13,0.0
IAH3_2014,20141204,2.38,-6.37,99.07,78.44,2.98,0.67,4.5,23.17,1.86,-7.23,-4.6,0.64,-2.82,0.65,2.54,0.0
IAH3_2014,20141205,3.78,-0.19,98.81,97.81,1.4,0.67,3.39,18.07,2.91,-1.72,-0.06,0.64,0.07,0.64,1.83,0.0
IAH3_2014,20141206,2.99,-3.27,99.99,84.94,2.8,0.67,7.92,38.84,3.27,-3.52,-2.06,0.64,-0.85,0.64,16.17,0.0
IAH3_2014,20141207,3.11,-2.88,99.49,90.44,3.68,0.67,4.16,22.02,1.44,-3.81,-2.11,0.64,-1.35,0.64,1.74,1.07
IAH3_2014,20141208,3.36,-2.01,98.64,83.81,4.66,0.67,4.04,21.17,4.52,-2.88,-0.73,0.64,0.55,0.64,4.64,0.43
IAH3_2014,20141209,2.5,-5.54,99.52,83.19,2.79,0.67,6.88,34.02,1.65,-7.31,-4.21,0.64,-2.88,0.64,12.14,0.01
IAH3_2014,20141210,2.87,-3.91,99.37,87.88,1.56,0.67,3.01,16.01,1.72,-4.74,-2.92,0.64,-1.93,0.64,1.93,0.0
IAH3_2014,20141211,2.87,-3.9,99.13,89.31,1.21,0.67,2.99,15.79,1.78,-5.27,-3.12,0.64,-2.33,0.64,2.59,0.0
IAH3_2014,20141212,3.85,-0.16,99.05,94.75,2.24,0.67,4.62,23.44,5.66,-5.2,-0.04,0.64,0.08,0.64,5.07,0.0
IAH3_2014,20141213,4.94,3.23,98.6,97.56,2.87,0.67,5.56,27.77,6.05,-0.27,3.14,0.64,3.05,0.64,8.1,0.0
IAH3_2014,20141214,6.77,7.83,98.02,98.88,3.12,0.67,3.44,18.44,10.61,4.37,7.48,0.64,7.14,0.64,3.13,0.23
IAH3_2014,20141215,6.29,6.62,97.2,98.31,3.49,0.7,2.32,12.63,8.87,4.09,6.61,0.65,6.6,0.65,1.96,10.17
IAH3_2014,20141216,2.32,-6.96,98.46,74.88,6.69,0.69,4.16,21.66,4.43,-6.83,-4.99,0.66,-3.01,0.66,2.71,0.29
IAH3_2014,20141217,1.71,-9.88,99.24,76.12,2.68,0.69,8.83,42.66,-2.58,-8.4,-7.99,0.66,-6.09,0.66,21.93,0.0
IAH3_2014,20141218,2.01,-8.24,99.15,85.19,1.07,0.68,3.58,19.32,-1.7,-9.52,-6.99,0.66,-5.76,0.66,1.92,0.04
IAH3_2014,20141219,2.56,-5.37,99.09,85.19,1.78,0.68,3.83,20.16,0.75,-7.08,-4.17,0.66,-2.99,0.66,2.3,0.0
IAH3_2014,20141220,3.23,-2.3,98.82,90.5,2.38,0.68,2.13,11.34,2.43,-2.68,-1.53,0.66,-0.77,0.66,1.74,0.57
IAH3_2014,20141221,4.21,1.07,98.11,96.0,4.55,0.68,2.19,11.9,3.99,-0.34,1.35,0.66,1.63,0.66,1.45,0.5
IAH3_2014,20141222,4.09,0.55,96.97,96.69,4.16,0.7,2.65,14.27,2.18,0.33,0.77,0.66,1.0,0.66,2.2,10.35
IAH3_2014,20141223,3.85,-0.27,96.95,95.25,2.28,0.7,2.45,13.3,3.3,-1.06,0.09,0.66,0.45,0.66,1.86,2.92
IAH3_2014,20141224,3.48,-1.64,97.29,90.88,4.27,0.7,2.95,15.79,2.26,-3.06,-0.95,0.66,-0.24,0.66,1.77,0.53
IAH3_2014,20141225,3.42,-1.94,97.52,87.69,4.0,0.7,7.99,39.49,5.31,-4.59,-0.92,0.66,0.1,0.66,14.14,0.0
IAH3_2014,20141226,3.97,0.19,97.96,96.88,2.26,0.7,4.48,23.86,2.06,-0.3,0.4,0.66,0.61,0.66,2.49,0.55
IAH3_2014,20141227,2.69,-5.1,98.56,85.94,3.84,0.7,4.77,24.49,-0.35,-6.81,-3.98,0.66,-2.85,0.66,4.57,0.78
IAH3_2014,20141228,2.2,-7.45,98.82,84.62,2.16,0.7,8.43,40.38,0.54,-9.77,-6.16,0.66,-4.87,0.66,22.45,0.0
IAH3_2014,20141229,1.53,-11.44,99.66,77.56,4.04,0.7,4.66,23.87,-4.23,-14.96,-9.66,0.66,-7.88,0.66,4.6,0.0
IAH3_2014,20141230,0.67,-19.42,100.64,74.62,3.63,0.7,8.87,41.63,-11.88,-18.84,-17.7,0.66,-15.99,0.66,20.42,0.0
IAH3_2014,20141231,0.92,-16.83,99.53,82.25,4.91,0.69,9.75,45.39,-7.52,-19.85,-15.52,0.66,-14.23,0.66,27.77,0.0
IAH3_2016,20160101,2.14,-7.73,98.89,94.62,4.42,0.78,6.71,33.19,-0.83,-11.67,-7.17,0.76,-6.6,0.76,17.14,0.0
IAH3_2016,20160102,1.95,-9.02,98.63,97.12,3.79,0.78,9.11,43.95,-1.91,-14.27,-8.63,0.76,-8.24,0.76,23.87,0.0
IAH3_2016,20160103,1.71,-10.43,99.16,93.88,2.98,0.78,1.83,9.66,-3.27,-14.17,-9.81,0.76,-9.2,0.76,2.03,0.0
IAH3_2016,20160104,1.34,-12.69,99.79,97.38,1.94,0.78,4.32,22.06,-5.61,-15.92,-12.41,0.76,-12.13,0.76,8.63,0.0
IAH3_2016,20160105,2.2,-7.56,99.29,95.06,4.34,0.78,7.18,35.82,-0.81,-12.43,-7.03,0.76,-6.52,0.76,13.14,0.0
IAH3_2016,20160106,2.99,-3.42,98.65,95.0,3.41,0.78,2.21,12.34,0.26,-6.41,-2.97,0.76,-2.52,0.76,1.57,0.82
IAH3_2016,20160107,3.85,-0.1,97.99,97.25,2.62,0.8,2.42,13.26,0.85,-0.4,0.09,0.77,0.27,0.77,2.02,8.09
IAH3_2016,20160108,3.97,0.12,97.45,97.0,2.41,0.8,3.09,16.59,1.78,-1.93,0.33,0.77,0.54,0.77,2.55,3.42
IAH3_2016,20160109,1.28,-14.0,98.31,89.69,6.44,0.8,3.97,20.92,-3.7,-20.09,-13.21,0.77,-12.43,0.77,3.27,0.07
IAH3_2016,20160110,0.55,-22.5,98.77,90.94,3.97,0.79,9.43,44.46,-17.14,-28.45,-21.99,0.77,-21.47,0.77,22.64,0.0
IAH3_2016,20160111,1.59,-11.28,97.9,90.38,3.51,0.79,7.99,40.21,-5.45,-16.03,-10.46,0.77,-9.64,0.77,7.46,0.17
IAH3_2016,20160112,0.73,-18.91,98.71,87.31,5.28,0.79,9.78,46.7,-9.56,-21.42,-18.11,0.77,-17.31,0.77,21.8,0.01
IAH3_2016,20160113,2.26,-8.04,97.98,92.94,3.76,0.79,8.83,44.56,-0.21,-19.95,-7.45,0.77,-6.86,0.77,17.16,0.0
IAH3_2016,20160114,3.97,-0.11,96.67,95.44,3.52,0.8,8.25,41.61,4.68,-3.1,0.21,0.77,0.53,0.77,11.82,0.0
IAH3_2016,20160115,2.26,-7.49,97.0,89.75,5.85,0.8,4.99,27.76,-1.08,-13.13,-6.63,0.78,-5.77,0.78,3.31,0.0
IAH3_2016,20160116,0.85,-17.49,98.32,81.06,4.88,0.8,10.44,51.05,-10.81,-18.99,-16.23,0.78,-14.97,0.78,21.59,0.01
IAH3_2016,20160117,0.49,-23.31,99.11,83.38,5.0,0.8,11.09,51.64,-18.69,-26.95,-22.37,0.78,-21.43,0.78,25.21,0.0
IAH3_2016,20160118,0.61,-21.1,99.46,86.94,2.99,0.8,9.64,47.06,-15.74,-23.13,-20.34,0.78,-19.57,0.78,9.16,0.0
IAH3_2016,20160119,0.92,-16.85,99.56,85.94,1.92,0.8,7.18,38.34,-11.79,-19.01,-15.89,0.77,-14.92,0.78,3.9,0.68
IAH3_2016,20160120,1.53,-11.65,98.98,93.62,1.77,0.8,8.38,42.79,-4.54,-15.63,-11.08,0.77,-10.5,0.78,11.75,0.02
IAH3_2016,20160121,1.95,-8.64,99.24,93.81,1.71,0.8,9.09,46.3,-3.25,-10.17,-7.99,0.77,-7.35,0.78,10.55,0.02
IAH3_2016,20160122,1.89,-8.81,99.36,91.19,2.91,0.8,7.37,39.55,-4.2,-10.58,-7.99,0.77,-7.18,0.78,5.97,0.02
IAH3_2016,20160123,2.01,-8.37,98.74,92.75,2.9,0.8,9.73,49.57,-3.64,-10.98,-7.72,0.77,-7.07,0.78,10.38,0.0
IAH3_2016,20160124,2.87,-4.09,97.83,94.31,2.93,0.8,7.95,41.81,0.28,-6.33,-3.56,0.77,-3.03,0.78,4.53,0.0
IAH3_2016,20160125,3.3,-2.38,97.28,97.06,3.28,0.8,3.42,20.32,0.38,-4.32,-2.1,0.77,-1.82,0.78,1.74,3.32
IAH3_2016,20160126,2.26,-6.76,98.65,88.56,4.91,0.8,6.41,35.37,-2.1,-8.25,-5.79,0.77,-4.82,0.78,4.86,0.01
IAH3_2016,20160127,2.75,-4.96,98.44,93.06,4.45,0.8,9.06,45.3,2.32,-10.7,-4.45,0.78,-3.93,0.78,15.13,0.02
IAH3_2016,20160128,2.93,-3.85,97.74,90.31,4.8,0.8,9.92,50.55,2.01,-8.41,-3.02,0.78,-2.2,0.78,16.85,0.0
IAH3_2016,20160129,2.93,-4.24,97.58,89.88,3.77,0.8,11.3,56.53,3.69,-9.67,-3.4,0.78,-2.57,0.78,20.75,0.0
IAH3_2016,20160130,4.09,0.43,97.05,93.5,2.3,0.8,11.63,59.52,5.46,-1.81,0.89,0.78,1.35,0.78,17.75,0.01
IAH3_2016,20160131,4.09,0.61,97.17,93.25,3.12,0.8,10.36,53.92,5.38,-0.98,1.01,0.79,1.4,0.79,14.03,0.18
IAH3_2016,20160201,3.42,-1.68,98.24,86.0,1.57,0.8,7.62,39.4,7.08,-2.25,-0.49,0.79,0.71,0.79,6.41,0.01
IAH3_2016,20160202,3.72,-0.81,97.14,93.06,5.67,0.8,2.76,15.04,2.67,-1.37,-0.29,0.79,0.23,0.79,2.03,9.43
IAH3_2016,20160203,2.2,-7.49,97.77,86.62,6.31,0.8,5.73,30.34,-1.34,-10.98,-6.41,0.79,-5.32,0.79,5.79,1.26
IAH3_2016,20160204,2.2,-7.32,98.91,88.06,3.87,0.8,7.96,40.02,1.98,-10.91,-6.27,0.79,-5.23,0.79,7.24,0.18
IAH3_2016,20160205,1.95,-8.54,99.38,90.31,2.26,0.8,9.15,48.42,-3.19,-11.52,-7.67,0.79,-6.81,0.79,4.11,0.13
IAH3_2016,20160206,2.99,-3.6,98.77,88.88,3.23,0.8,9.4,46.9,2.76,-7.57,-2.78,0.79,-1.96,0.79,15.77,0.0
IAH3_2016,20160207,3.42,-1.81,97.66,83.12,5.7,0.8,12.13,59.66,5.62,-2.6,-0.45,0.79,0.9,0.79,21.71,0.04
IAH3_2016,20160208,1.46,-11.93,97.88,74.94,7.77,0.8,6.76,35.84,-3.71,-10.06,-10.04,0.79,-8.15,0.79,3.29,0.9
IAH3_2016,20160209,1.16,-14.27,98.4,77.81,6.28,0.8,11.01,53.3,-7.36,-14.36,-12.6,0.79,-10.93,0.79,18.29,0.02
IAH3_2016,20160210,1.16,-14.39,98.66,82.19,2.31,0.8,6.12,32.92,-8.02,-14.93,-13.06,0.79,-11.73,0.79,3.35,0.1
IAH3_2016,20160211,1.22,-13.98,99.17,79.06,1.68,0.8,9.73,49.04,-5.63,-16.78,-12.31,0.79,-10.65,0.79,14.29,0.08
IAH3_2016,20160212,1.28,-13.38,99.49,78.12,5.11,0.8,10.68,52.52,-6.14,-16.23,-11.64,0.79,-9.9,0.79,19.45,0.02
IAH3_2016,20160213,0.92,-16.88,100.0,73.56,2.55,0.8,8.37,43.08,-9.01,-18.43,-14.95,0.78,-13.02,0.79,6.51,0.17
IAH3_2016,20160214,1.77,-9.67,98.34,90.94,4.61,0.8,4.12,22.77,-5.48,-10.3,-8.85,0.78,-8.04,0.79,2.97,1.67
IAH3_2016,20160215,2.99,-3.7,97.67,91.44,1.77,0.8,5.47,29.4,4.63,-7.47,-2.96,0.79,-2.23,0.79,4.25,0.05
IAH3_2016,20160216,3.48,-1.6,97.77,89.38,2.88,0.8,6.3,33.68,4.5,-2.12,-0.77,0.79,0.07,0.79,3.73,0.8
IAH3_2016,20160217,2.99,-3.42,98.91,85.94,2.27,0.8,6.82,36.54,3.29,-3.78,-2.26,0.79,-1.09,0.79,3.9,0.0
IAH3_2016,20160218,4.39,1.17,97.97,89.19,7.29,0.8,8.59,46.05,8.46,-3.5,2.01,0.79,2.84,0.79,3.37,0.0
IAH3_2016,20160219,5.43,4.2,97.02,74.75,8.42,0.8,15.74,78.19,13.51,4.01,6.55,0.79,8.88,0.79,31.25,0.0
IAH3_2016,20160220,4.46,1.83,98.09,83.06,3.58,0.8,15.52,76.83,11.76,-0.7,3.26,0.78,4.7,0.79,28.46,0.0
IAH3_2016,20160221,3.54,-1.24,98.8,86.38,2.48,0.8,10.33,53.52,6.3,-2.92,-0.13,0.78,0.98,0.79,8.19,0.01
IAH3_2016,20160222,3.23,-2.43,98.73,80.88,1.04,0.8,15.3,75.54,6.19,-3.64,-0.85,0.78,0.74,0.78,25.29,0.01
IAH3_2016,20160223,3.91,-0.02,98.38,86.19,1.62,0.8,11.61,59.71,7.27,-1.56,1.08,0.78,2.18,0.78,7.88,0.0
IAH3_2016,20160224,3.54,-1.37,97.9,83.81,5.23,0.8,5.49,30.09,5.08,-1.29,-0.03,0.78,1.3,0.78,2.86,0.0
IAH3_2016,20160225,2.75,-4.6,98.72,79.94,4.79,0.8,10.48,53.86,3.05,-4.39,-2.91,0.78,-1.21,0.78,5.1,0.0
IAH3_2016,20160226,2.93,-3.74,98.87,79.25,2.87,0.8,13.9,69.58,5.89,-4.29,-1.98,0.78,-0.21,0.78,17.07,0.0
IAH3_2016,20160227,4.46,1.4,97.71,75.0,4.51,0.79,17.35,84.69,16.1,-2.51,3.73,0.77,6.06,0.78,33.24,0.0
IAH3_2016,20160228,4.82,2.44,97.04,80.75,6.68,0.79,10.66,55.12,12.72,-3.24,4.05,0.77,5.66,0.78,7.97,0.0
IAH3_2016,20160229,3.11,-3.15,97.96,77.25,4.62,0.79,12.97,66.89,6.55,-3.24,-1.27,0.77,0.61,0.77,11.67,0.7
IAH3_2016,20160301,2.08,-8.11,98.41,75.75,5.49,0.79,7.7,40.04,-2.34,-7.53,-6.19,0.77,-4.26,0.77,5.17,1.59
IAH3_2016,20160302,2.32,-6.97,98.49,76.81,3.01,0.79,11.73,60.01,0.7,-7.58,-5.15,0.77,-3.34,0.77,9.49,0.64
IAH3_2016,20160303,3.17,-2.68,98.41,85.88,3.21,0.79,5.06,27.83,3.66,-3.2,-1.56,0.77,-0.42,0.77,2.1,1.24
IAH3_2016,20160304,3.48,-1.52,98.55,88.44,2.6,0.79,9.13,47.7,5.62,-4.26,-0.69,0.77,0.15,0.77,3.94,0.04
