Env,Year,GermplasmId,Value,k
Urbana_IL_2017,2017,E15337,56.05,E15337
Urbana_IL_2017,2017,E15339,65.08,E15339
Urbana_IL_2017,2017,E15345,72.58,E15345
Urbana_IL_2017,2017,E15346T,44.63,E15346T
Urbana_IL_2017,2017,E15347,63.75,E15347
Urbana_IL_2017,2017,E15349,66.13,E15349
Urbana_IL_2017,2017,E15350,59.24,E15350
Urbana_IL_2017,2017,E15351,60.85,E15351
Urbana_IL_2017,2017,E15390,61.98,E15390
Urbana_IL_2017,2017,HM11-G023,63.8,HM11G023
Urbana_IL_2017,2017,HM11-H015,52.16,HM11H015
Urbana_IL_2017,2017,HM11-H016,55.66,HM11H016
Urbana_IL_2017,2017,HM11-W193,66.6,HM11W193
Urbana_IL_2017,2017,HM13-S062,68.0,HM13S062
Urbana_IL_2017,2017,HM13-W156,65.8,HM13W156
Urbana_IL_2017,2017,HM14-C033,53.15,HM14C033
Urbana_IL_2017,2017,HM14-E042,48.2,HM14E042
Urbana_IL_2017,2017,HM14-E087,54.01,HM14E087
Urbana_IL_2017,2017,HM14-F042,69.8,HM14F042
Urbana_IL_2017,2017,HM14-G047,44.02,HM14G047
Urbana_IL_2017,2017,HM14-W070,49.96,HM14W070
Urbana_IL_2017,2017,HM14-W132,60.4,HM14W132
Urbana_IL_2017,2017,HM14-W146,58.86,HM14W146
Urbana_IL_2017,2017,IA2102,59.1475,IA2102
Urbana_IL_2017,2017,K14-1094,63.49,K141094
Urbana_IL_2017,2017,K14-1153,57.74,K141153
Urbana_IL_2017,2017,K14-1358,67.21,K141358
Urbana_IL_2017,2017,K15-1008,59.71,K151008
Urbana_IL_2017,2017,K15-1039,65.45,K151039
Urbana_IL_2017,2017,K15-1043,65.4,K151043
Urbana_IL_2017,2017,K15-1278,60.46,K151278
Urbana_IL_2017,2017,K15-1279,52.18,K151279
Urbana_IL_2017,2017,K15-1283,66.01,K151283
Urbana_IL_2017,2017,K15-1294,60.81,K151294
Urbana_IL_2017,2017,K15-1303,61.99,K151303
Urbana_IL_2017,2017,K15-1307,65.21,K151307
Urbana_IL_2017,2017,K15-1310,62.27,K151310
Urbana_IL_2017,2017,LD02-4485,64.6475,LD024485
Urbana_IL_2017,2017,LD06-7620,65.22,LD067620
Urbana_IL_2017,2017,LD07-3395bf,66.95857142857143,LD073395BF
Urbana_IL_2017,2017,LD11-2170,71.23,LD112170
Urbana_IL_2017,2017,LD12-15246R2a,46.6,LD1215246R2A
Urbana_IL_2017,2017,LD12-459,71.7,LD12459
Urbana_IL_2017,2017,LD13-13228R1a,46.31,LD1313228R1A
Urbana_IL_2017,2017,LD13-13334R1a,52.08,LD1313334R1A
Urbana_IL_2017,2017,LD13-13478R1a,52.3,LD1313478R1A
Urbana_IL_2017,2017,LD13-14071R2,53.77,LD1314071R2
Urbana_IL_2017,2017,LD13-1429,67.9,LD131429
Urbana_IL_2017,2017,LD13-14525R2,61.76,LD1314525R2
Urbana_IL_2017,2017,LD13-3483,66.4,LD133483
Urbana_IL_2017,2017,LD13-4902a,69.6,LD134902A
Urbana_IL_2017,2017,LD13-5131a,68.4,LD135131A
Urbana_IL_2017,2017,LD13-5290a,71.4,LD135290A
Urbana_IL_2017,2017,LD13-5775a,62.4,LD135775A
Urbana_IL_2017,2017,LD13-6678,73.0,LD136678
Urbana_IL_2017,2017,LD13-8769,69.59,LD138769
Urbana_IL_2017,2017,LD14-1167,66.0,LD141167
Urbana_IL_2017,2017,LD14-14172R2,66.28,LD1414172R2
Urbana_IL_2017,2017,LD14-1429,74.0,LD141429
Urbana_IL_2017,2017,LD14-14308R2,59.2,LD1414308R2
Urbana_IL_2017,2017,LD14-2880,69.33,LD142880
Urbana_IL_2017,2017,LD14-3090,74.2,LD143090
Urbana_IL_2017,2017,LD14-3216,63.34,LD143216
Urbana_IL_2017,2017,LD14-3218,77.4,LD143218
Urbana_IL_2017,2017,LD14-3340,73.5,LD143340
Urbana_IL_2017,2017,LD14-3698,68.37,LD143698
Urbana_IL_2017,2017,LD14-3702,74.9,LD143702
Urbana_IL_2017,2017,LD14-4098a,53.09,LD144098A
Urbana_IL_2017,2017,LD14-4763a,43.76,LD144763A
Urbana_IL_2017,2017,LD14-5353a,76.6,LD145353A
Urbana_IL_2017,2017,LD14-6099a,64.07,LD146099A
Urbana_IL_2017,2017,LD14-6103a,69.78,LD146103A
Urbana_IL_2017,2017,LD14-6190,70.9,LD146190
Urbana_IL_2017,2017,LD14-6363,60.09,LD146363
Urbana_IL_2017,2017,LD14-6444,69.1,LD146444
Urbana_IL_2017,2017,LD14-6763,58.44,LD146763
Urbana_IL_2017,2017,LD14-6766,61.15,LD146766
Urbana_IL_2017,2017,LD14-6796,59.81,LD146796
Urbana_IL_2017,2017,LG13-1257,68.8,LG131257
Urbana_IL_2017,2017,LG13-3993,71.61,LG133993
Urbana_IL_2017,2017,LG14-6165,66.13,LG146165
Urbana_IL_2017,2017,LG14-6201,75.5,LG146201
Urbana_IL_2017,2017,LG14-7959,64.91,LG147959
Urbana_IL_2017,2017,LG14-8024,60.94,LG148024
Urbana_IL_2017,2017,LG15-2049,61.52,LG152049
Urbana_IL_2017,2017,LG15-2136,74.0,LG152136
Urbana_IL_2017,2017,LG15-2214,66.5,LG152214
Urbana_IL_2017,2017,LG15-2224,64.89,LG152224
Urbana_IL_2017,2017,LG15-2243,68.23,LG152243
Urbana_IL_2017,2017,LG15-2775,61.82,LG152775
Urbana_IL_2017,2017,LG15-4418,67.2,LG154418
Urbana_IL_2017,2017,LG15-4486,69.68,LG154486
Urbana_IL_2017,2017,LG15-4695,60.66,LG154695
Urbana_IL_2017,2017,M10-238-2025,35.11,M102382025
Urbana_IL_2017,2017,M10-238-2100,34.74,M102382100
Urbana_IL_2017,2017,M11-336139,43.02,M11336139
Urbana_IL_2017,2017,MSC09-777143,66.2,MSC09777143
Urbana_IL_2017,2017,MSC10-578025,55.8,MSC10578025
Urbana_IL_2017,2017,ORC1602N,47.27,ORC1602N
Urbana_IL_2017,2017,ORC1603N,48.51,ORC1603N
Urbana_IL_2017,2017,ORC8715,57.6,ORC8715
Urbana_IL_2017,2017,S13-2743C,71.14,S132743C
Urbana_IL_2017,2017,S14-8943R,63.06,S148943R
Urbana_IL_2017,2017,S15-2702,59.2,S152702
Urbana_IL_2017,2017,S15-7499,45.67,S157499
Urbana_IL_2017,2017,SA12-1451,71.08,SA121451
Urbana_IL_2017,2017,SA12-1455,67.53,SA121455
Urbana_IL_2017,2017,SA13-1310,66.63,SA131310
Urbana_IL_2017,2017,SA13-1363,63.89,SA131363
Urbana_IL_2017,2017,SA13-1385,63.36,SA131385
Urbana_IL_2017,2017,SA13-1464,57.82,SA131464
Urbana_IL_2017,2017,SA13-2047,64.3,SA132047
Urbana_IL_2017,2017,SA13-2494,59.5,SA132494
Urbana_IL_2017,2017,SA13-2699,61.91,SA132699
Urbana_IL_2017,2017,SA13-4268RR,63.42,SA134268RR
Urbana_IL_2017,2017,SA13-4420RR,48.58,SA134420RR
Urbana_IL_2017,2017,SA13-4434RR,57.69,SA134434RR
Urbana_IL_2017,2017,SA14-5754,64.9,SA145754
Urbana_IL_2017,2017,SA14-5854,58.21,SA145854
Urbana_IL_2017,2017,SA14-5893,62.0,SA145893
Urbana_IL_2017,2017,SA14-9653,68.1,SA149653
Urbana_IL_2017,2017,SA14-9742,64.2,SA149742
Urbana_IL_2017,2017,U11-920017,67.675,U11920017
Urbana_IL_2017,2017,U12-428210,64.32,U12428210
Urbana_IL_2017,2017,U13-603120,75.8,U13603120
Urbana_IL_2017,2017,U13-604147,66.8,U13604147
Urbana_IL_2017,2017,U13-609144,65.7,U13609144
Urbana_IL_2017,2017,U13-931068,58.87,U13931068
Urbana_IL_2017,2017,U14-108041,52.74,U14108041
Urbana_IL_2017,2017,U14-111007,52.57,U14111007
Urbana_IL_2017,2017,U14-206321,49.48,U14206321
Urbana_IL_2017,2017,U14-206326,52.31,U14206326
Urbana_IL_2017,2017,U14-210241,68.7,U14210241
Urbana_IL_2017,2017,U14-211209,69.8,U14211209
Urbana_IL_2017,2017,U14-211226,72.7,U14211226
Urbana_IL_2017,2017,U14-212231,63.2,U14212231
Urbana_IL_2017,2017,U14-213255,59.03,U14213255
Urbana_IL_2017,2017,U14-216260,60.62,U14216260
Urbana_IL_2017,2017,U14-217227,63.93,U14217227
Urbana_IL_2017,2017,U14-219257,61.7,U14219257
Urbana_IL_2017,2017,U14-221187,64.91,U14221187
Urbana_IL_2017,2017,U14-221253,55.77,U14221253
Urbana_IL_2017,2017,U14-222063,67.3,U14222063
Urbana_IL_2017,2017,U14-227239,57.17,U14227239
Urbana_IL_2017,2017,U14-227255,65.65,U14227255
Urbana_IL_2017,2017,U14-319013,59.9,U14319013
Urbana_IL_2017,2017,U14-319038,59.5,U14319038
Urbana_IL_2017,2017,U14-321026,63.8,U14321026
Urbana_IL_2017,2017,U14-322043,60.5,U14322043
Urbana_IL_2017,2017,U14-605217,61.76,U14605217
Urbana_IL_2017,2017,U14-910097,79.7,U14910097
Urbana_IL_2017,2017,U14-915126,67.6,U14915126
Urbana_IL_2017,2017,U14-919098,66.1,U14919098
Urbana_IL_2017,2017,U14-923097,54.9,U14923097
Urbana_IL_2017,2017,U14-924158,67.03,U14924158
Urbana_IL_2017,2017,U14-925152,72.2,U14925152
Urbana_IL_2017,2017,U15-606207,61.0,U15606207
Urbana_IL_2017,2017,U15-613163,65.9,U15613163
Urbana_IL_2017,2017,U15-613225,63.89,U15613225
Urbana_IL_2017,2017,U15-908119,60.2,U15908119
Urbana_IL_2017,2017,U15-917133,64.82,U15917133
Urbana_IL_2017,2017,U15-927115,66.72,U15927115
Urbana_IL_2017,2017,U15-929095,59.98,U15929095
Urbana_IL_2018,2018,CR144155,55.47,CR144155
Urbana_IL_2018,2018,CR145192,67.22,CR145192
Urbana_IL_2018,2018,CR145524,72.33,CR145524
Urbana_IL_2018,2018,CR145764,69.24,CR145764
Urbana_IL_2018,2018,CR146116,53.62,CR146116
Urbana_IL_2018,2018,CR146131,64.12,CR146131
Urbana_IL_2018,2018,CR147814,67.36,CR147814
Urbana_IL_2018,2018,CR147839,56.63,CR147839
Urbana_IL_2018,2018,CR147871,60.54,CR147871
Urbana_IL_2018,2018,CR147881,60.42,CR147881
Urbana_IL_2018,2018,CR15-0616,66.62,CR150616
Urbana_IL_2018,2018,CR15-0619,66.74,CR150619
Urbana_IL_2018,2018,CR15-0636,65.96,CR150636
Urbana_IL_2018,2018,CR15-0899,54.37,CR150899
Urbana_IL_2018,2018,CR15-1369,77.79,CR151369
Urbana_IL_2018,2018,CR15-1382,68.82,CR151382
Urbana_IL_2018,2018,CR15-1385,77.46,CR151385
Urbana_IL_2018,2018,CR15-2189,48.42,CR152189
Urbana_IL_2018,2018,CR15-2775,58.12,CR152775
Urbana_IL_2018,2018,DSN11-03004,64.09,DSN1103004
Urbana_IL_2018,2018,DSN11-03174,67.58,DSN1103174
Urbana_IL_2018,2018,DSN11-06152,62.78,DSN1106152
Urbana_IL_2018,2018,DSN11-10057,48.91,DSN1110057
Urbana_IL_2018,2018,DSN11-12073,62.75,DSN1112073
Urbana_IL_2018,2018,DSN11-12119,62.27,DSN1112119
Urbana_IL_2018,2018,DSN11-27183,59.79,DSN1127183
Urbana_IL_2018,2018,E11128T,61.52,E11128T
Urbana_IL_2018,2018,E14077,54.25,E14077
Urbana_IL_2018,2018,E14852,54.43,E14852
Urbana_IL_2018,2018,E15165T,48.0,E15165T
Urbana_IL_2018,2018,E15339,60.14,E15339
Urbana_IL_2018,2018,E15345,60.05,E15345
Urbana_IL_2018,2018,E15346T,61.38,E15346T
Urbana_IL_2018,2018,E15347,59.28,E15347
Urbana_IL_2018,2018,E15349,58.85,E15349
Urbana_IL_2018,2018,E15351,60.94,E15351
Urbana_IL_2018,2018,E15390,65.44,E15390
Urbana_IL_2018,2018,E16030,67.27,E16030
Urbana_IL_2018,2018,E16031,67.88,E16031
Urbana_IL_2018,2018,E16265,56.55,E16265
Urbana_IL_2018,2018,E16380,56.17,E16380
Urbana_IL_2018,2018,E16398,66.36,E16398
Urbana_IL_2018,2018,E16410,65.93,E16410
Urbana_IL_2018,2018,E16411,56.82,E16411
Urbana_IL_2018,2018,E17808-1,52.43,E178081
Urbana_IL_2018,2018,HM13-W045,54.41,HM13W045
Urbana_IL_2018,2018,HM13-W073,60.19,HM13W073
Urbana_IL_2018,2018,HM14-B045,51.89,HM14B045
Urbana_IL_2018,2018,HM14-C010,35.54,HM14C010
Urbana_IL_2018,2018,HM14-C086,59.14,HM14C086
Urbana_IL_2018,2018,HM14-F042,25.5,HM14F042
Urbana_IL_2018,2018,HM14-W146,47.2,HM14W146
Urbana_IL_2018,2018,HM15-H050,70.49,HM15H050
Urbana_IL_2018,2018,HM15-H054,61.31,HM15H054
Urbana_IL_2018,2018,HM15-J027,63.27,HM15J027
Urbana_IL_2018,2018,HM15-W110,60.72,HM15W110
Urbana_IL_2018,2018,HM15-W153,67.89,HM15W153
Urbana_IL_2018,2018,IA2102,60.0875,IA2102
Urbana_IL_2018,2018,K15-1008,67.44,K151008
Urbana_IL_2018,2018,K15-1283,62.79,K151283
Urbana_IL_2018,2018,LD00-2817,69.45333333333333,LD002817
Urbana_IL_2018,2018,LD02-4485,65.6975,LD024485
Urbana_IL_2018,2018,LD06-7620,71.88666666666667,LD067620
Urbana_IL_2018,2018,LD07-3395bf,73.47857142857143,LD073395BF
Urbana_IL_2018,2018,LD11-2170,73.3675,LD112170
Urbana_IL_2018,2018,LD12-15246R2a,64.39,LD1215246R2A
Urbana_IL_2018,2018,LD13-6678,67.89,LD136678
Urbana_IL_2018,2018,LD14-1429,77.22,LD141429
Urbana_IL_2018,2018,LD14-2880,64.98,LD142880
Urbana_IL_2018,2018,LD14-3698,63.39,LD143698
Urbana_IL_2018,2018,LD14-3702,74.48,LD143702
Urbana_IL_2018,2018,LD14-6766,58.4,LD146766
Urbana_IL_2018,2018,LD15-544,76.16,LD15544
Urbana_IL_2018,2018,LD15-5776793,68.45,LD155776793
Urbana_IL_2018,2018,LD15-5782791,74.77,LD155782791
Urbana_IL_2018,2018,LD15-5789800,73.75,LD155789800
Urbana_IL_2018,2018,LD15-6762,77.3,LD156762
Urbana_IL_2018,2018,LD16-10150,67.03,LD1610150
Urbana_IL_2018,2018,LD16-10183,61.25,LD1610183
Urbana_IL_2018,2018,LD16-10351,69.22,LD1610351
Urbana_IL_2018,2018,LD16-4471a,71.51,LD164471A
Urbana_IL_2018,2018,LG15-4348,69.67,LG154348
Urbana_IL_2018,2018,LG16-4634,71.51,LG164634
Urbana_IL_2018,2018,LG16-4642,74.11,LG164642
Urbana_IL_2018,2018,LG16-4644,77.23,LG164644
Urbana_IL_2018,2018,LG16-4655,71.3,LG164655
Urbana_IL_2018,2018,S13-2743C,76.27,S132743C
Urbana_IL_2018,2018,SA13-1310,72.73,SA131310
Urbana_IL_2018,2018,SA13-1363,66.61,SA131363
Urbana_IL_2018,2018,SA13-1385,71.96,SA131385
Urbana_IL_2018,2018,SA13-2699,72.17,SA132699
Urbana_IL_2018,2018,SA14-5754,37.07,SA145754
Urbana_IL_2018,2018,SA14-5854,62.15,SA145854
Urbana_IL_2018,2018,SA14-9653,62.35,SA149653
Urbana_IL_2018,2018,SA17-749PR,74.32,SA17749PR
Urbana_IL_2018,2018,U11-920017,65.7625,U11920017
Urbana_IL_2018,2018,U13-231286,78.79,U13231286
Urbana_IL_2018,2018,U14-206326,60.43,U14206326
Urbana_IL_2018,2018,U14-211209,71.23,U14211209
Urbana_IL_2018,2018,U14-211226,67.49,U14211226
Urbana_IL_2018,2018,U14-212231,65.16,U14212231
Urbana_IL_2018,2018,U14-213255,68.42,U14213255
Urbana_IL_2018,2018,U14-216260,68.41,U14216260
Urbana_IL_2018,2018,U14-217227,66.95,U14217227
Urbana_IL_2018,2018,U14-221187,70.33,U14221187
Urbana_IL_2018,2018,U14-227255,65.34,U14227255
Urbana_IL_2018,2018,U14-320041,58.42,U14320041
Urbana_IL_2018,2018,U14-605217,75.69,U14605217
Urbana_IL_2018,2018,U14-910097,79.96,U14910097
Urbana_IL_2018,2018,U14-915126,65.83,U14915126
Urbana_IL_2018,2018,U14-919098,71.51,U14919098
Urbana_IL_2018,2018,U14-924158,64.29,U14924158
Urbana_IL_2018,2018,U15-322139,68.43,U15322139
Urbana_IL_2018,2018,U15-322140,61.82,U15322140
Urbana_IL_2018,2018,U15-606207,69.88,U15606207
Urbana_IL_2018,2018,U15-613163,66.1,U15613163
Urbana_IL_2018,2018,U15-917133,64.8,U15917133
Urbana_IL_2018,2018,U16-609052,66.85,U16609052
Urbana_IL_2018,2018,U16-609059,81.01,U16609059
Urbana_IL_2018,2018,U16-610065,65.62,U16610065
Urbana_IL_2018,2018,U16-902058,67.07,U16902058
Urbana_IL_2018,2018,U16-903131,72.03,U16903131
Urbana_IL_2018,2018,U16-909058,70.12,U16909058
Urbana_IL_2018,2018,U16-909085,68.35,U16909085
Urbana_IL_2018,2018,U16-914101,76.89,U16914101
Urbana_IL_2018,2018,U16-928123,59.01,U16928123
Urbana_IL_2018,2018,U16-929142,64.54,U16929142
Urbana_IL_2018,2018,U16-934075,68.27,U16934075
Urbana_IL_2019,2019,AR18-181045,55.8,AR18181045
Urbana_IL_2019,2019,AR18-181079,51.5,AR18181079
Urbana_IL_2019,2019,AR18-281021,53.9,AR18281021
Urbana_IL_2019,2019,AR18-281022,54.8,AR18281022
Urbana_IL_2019,2019,AR18-281056,59.9,AR18281056
Urbana_IL_2019,2019,AR18-281070,39.3,AR18281070
Urbana_IL_2019,2019,AR18-281072,53.3,AR18281072
Urbana_IL_2019,2019,AR18-381003,41.8,AR18381003
Urbana_IL_2019,2019,AR18-381007,56.1,AR18381007
Urbana_IL_2019,2019,AR18-381009,45.4,AR18381009
Urbana_IL_2019,2019,AR18-381026,54.6,AR18381026
Urbana_IL_2019,2019,AR18-381036,50.6,AR18381036
Urbana_IL_2019,2019,AR18-381042,47.2,AR18381042
Urbana_IL_2019,2019,AR18-381043,57.8,AR18381043
Urbana_IL_2019,2019,AR18-381044,47.3,AR18381044
Urbana_IL_2019,2019,AR18-381046,43.2,AR18381046
Urbana_IL_2019,2019,CR14-5524,60.6,CR145524
Urbana_IL_2019,2019,CR14-6116,41.0,CR146116
Urbana_IL_2019,2019,CR14-7814,49.4,CR147814
Urbana_IL_2019,2019,CR14-7871,45.7,CR147871
Urbana_IL_2019,2019,CR15-0616,48.4,CR150616
Urbana_IL_2019,2019,CR15-0619,47.9,CR150619
Urbana_IL_2019,2019,CR15-0636,54.1,CR150636
Urbana_IL_2019,2019,CR15-0899,45.8,CR150899
Urbana_IL_2019,2019,CR15-1369,53.7,CR151369
Urbana_IL_2019,2019,CR15-1382,46.2,CR151382
Urbana_IL_2019,2019,CR15-1385,56.0,CR151385
Urbana_IL_2019,2019,CR15-2189,46.5,CR152189
Urbana_IL_2019,2019,CR15-2775,51.5,CR152775
Urbana_IL_2019,2019,CR16-0008,42.0,CR160008
Urbana_IL_2019,2019,CR16-0011,40.7,CR160011
Urbana_IL_2019,2019,CR16-0014,49.7,CR160014
Urbana_IL_2019,2019,CR16-0016,46.6,CR160016
Urbana_IL_2019,2019,CR16-0020,46.8,CR160020
Urbana_IL_2019,2019,CR16-0023,49.0,CR160023
Urbana_IL_2019,2019,CR16-0024,47.5,CR160024
Urbana_IL_2019,2019,CR16-0025,38.4,CR160025
Urbana_IL_2019,2019,CR16-0027,48.5,CR160027
Urbana_IL_2019,2019,CR16-0029,47.1,CR160029
Urbana_IL_2019,2019,CR16-0030,51.2,CR160030
Urbana_IL_2019,2019,CR16-0031,47.4,CR160031
Urbana_IL_2019,2019,CR16-0032,49.0,CR160032
Urbana_IL_2019,2019,CR16-0033,50.4,CR160033
Urbana_IL_2019,2019,CR16-0035,50.4,CR160035
Urbana_IL_2019,2019,CR16-0037,44.1,CR160037
Urbana_IL_2019,2019,CR16-0042,42.4,CR160042
Urbana_IL_2019,2019,CR16-0053,46.1,CR160053
Urbana_IL_2019,2019,CR16-0058,57.0,CR160058
Urbana_IL_2019,2019,CR16-0059,55.8,CR160059
Urbana_IL_2019,2019,CR16-0067,45.5,CR160067
Urbana_IL_2019,2019,CR16-0070,55.8,CR160070
Urbana_IL_2019,2019,CR16-0076,57.0,CR160076
Urbana_IL_2019,2019,CR16-0106,41.4,CR160106
Urbana_IL_2019,2019,CR16-0107,50.6,CR160107
Urbana_IL_2019,2019,CR16-0110,44.9,CR160110
Urbana_IL_2019,2019,CR16-0112,51.7,CR160112
Urbana_IL_2019,2019,CR16-0113,49.5,CR160113
Urbana_IL_2019,2019,CR16-0116,56.2,CR160116
Urbana_IL_2019,2019,CR16-0117,53.6,CR160117
Urbana_IL_2019,2019,CR16-0120,46.5,CR160120
Urbana_IL_2019,2019,CR16-0124,49.9,CR160124
Urbana_IL_2019,2019,CR16-0125,46.5,CR160125
Urbana_IL_2019,2019,CR16-0129,52.6,CR160129
Urbana_IL_2019,2019,CR16-0130,49.8,CR160130
Urbana_IL_2019,2019,CR16-0153,55.5,CR160153
Urbana_IL_2019,2019,CR16-0154,56.1,CR160154
Urbana_IL_2019,2019,CR16-0155,53.6,CR160155
Urbana_IL_2019,2019,CR16-0156,50.9,CR160156
Urbana_IL_2019,2019,E11128T,50.8,E11128T
Urbana_IL_2019,2019,E15339,53.9,E15339
Urbana_IL_2019,2019,E15345,54.0,E15345
Urbana_IL_2019,2019,E15346T,47.7,E15346T
Urbana_IL_2019,2019,E15347,50.3,E15347
Urbana_IL_2019,2019,E15349,50.3,E15349
Urbana_IL_2019,2019,E15351,55.3,E15351
Urbana_IL_2019,2019,E15390,52.6,E15390
Urbana_IL_2019,2019,E15901,57.1,E15901
Urbana_IL_2019,2019,E16030,57.3,E16030
Urbana_IL_2019,2019,E16031,54.4,E16031
Urbana_IL_2019,2019,E16265,52.1,E16265
Urbana_IL_2019,2019,E16380,52.5,E16380
Urbana_IL_2019,2019,E16398,53.6,E16398
Urbana_IL_2019,2019,E16410,54.5,E16410
Urbana_IL_2019,2019,E16411,47.6,E16411
Urbana_IL_2019,2019,E17004,53.2,E17004
Urbana_IL_2019,2019,E17040,54.5,E17040
Urbana_IL_2019,2019,E17054,52.3,E17054
Urbana_IL_2019,2019,E17062,57.7,E17062
Urbana_IL_2019,2019,E17069,55.1,E17069
Urbana_IL_2019,2019,E17143,40.8,E17143
Urbana_IL_2019,2019,E17167,52.5,E17167
Urbana_IL_2019,2019,E17184,51.9,E17184
Urbana_IL_2019,2019,E17203,59.5,E17203
Urbana_IL_2019,2019,E17227,54.6,E17227
Urbana_IL_2019,2019,E17269,56.8,E17269
Urbana_IL_2019,2019,E17274,49.5,E17274
Urbana_IL_2019,2019,E17275,58.1,E17275
Urbana_IL_2019,2019,E17283,55.7,E17283
Urbana_IL_2019,2019,E17545,55.4,E17545
Urbana_IL_2019,2019,E17550,52.1,E17550
Urbana_IL_2019,2019,E17801-08,42.3,E1780108
Urbana_IL_2019,2019,E17804-01,43.7,E1780401
Urbana_IL_2019,2019,HM15-H006,44.9,HM15H006
Urbana_IL_2019,2019,HM15-J049,52.2,HM15J049
Urbana_IL_2019,2019,HM16-L079,51.8,HM16L079
Urbana_IL_2019,2019,HM16-L084,46.3,HM16L084
Urbana_IL_2019,2019,HM16-M006,52.6,HM16M006
Urbana_IL_2019,2019,HM16-M015,47.3,HM16M015
Urbana_IL_2019,2019,HM16-M016,50.6,HM16M016
Urbana_IL_2019,2019,HM16-M019,46.6,HM16M019
Urbana_IL_2019,2019,HM16-W150,46.4,HM16W150
Urbana_IL_2019,2019,HM16-W248,56.2,HM16W248
Urbana_IL_2019,2019,IA2102,44.35,IA2102
Urbana_IL_2019,2019,K15-1283,46.4,K151283
Urbana_IL_2019,2019,K16-1045,52.4,K161045
Urbana_IL_2019,2019,K16-1071,58.8,K161071
Urbana_IL_2019,2019,K16-1076,60.8,K161076
Urbana_IL_2019,2019,K16-1211,59.9,K161211
Urbana_IL_2019,2019,K16-1222,57.2,K161222
Urbana_IL_2019,2019,K16-1229,58.3,K161229
Urbana_IL_2019,2019,K16-1706,55.6,K161706
Urbana_IL_2019,2019,K4117Nsgr,46.2,K4117NSGR
Urbana_IL_2019,2019,LD00-2817,53.96666666666667,LD002817
Urbana_IL_2019,2019,LD02-4485,56.75,LD024485
Urbana_IL_2019,2019,LD06-7620,54.9,LD067620
Urbana_IL_2019,2019,LD07-3395bf,55.15714285714286,LD073395BF
Urbana_IL_2019,2019,LD11-2170,56.675,LD112170
Urbana_IL_2019,2019,LD12-15246R2a,52.6,LD1215246R2A
Urbana_IL_2019,2019,LD15-3818,57.3,LD153818
Urbana_IL_2019,2019,LD15-544,50.2,LD15544
Urbana_IL_2019,2019,LD15-5776793,49.1,LD155776793
Urbana_IL_2019,2019,LD15-5782791,47.0,LD155782791
Urbana_IL_2019,2019,LD15-5789800,47.4,LD155789800
Urbana_IL_2019,2019,LD15-6762,59.8,LD156762
Urbana_IL_2019,2019,LD16- 759,47.6,LD16759
Urbana_IL_2019,2019,LD16-10150,50.0,LD1610150
Urbana_IL_2019,2019,LD16-10165,52.9,LD1610165
Urbana_IL_2019,2019,LD16-10183,49.8,LD1610183
Urbana_IL_2019,2019,LD16-10310,53.6,LD1610310
Urbana_IL_2019,2019,LD16-10319,45.6,LD1610319
Urbana_IL_2019,2019,LD16-10351,49.5,LD1610351
Urbana_IL_2019,2019,LD16-2636,45.8,LD162636
Urbana_IL_2019,2019,LD16-2751,54.8,LD162751
Urbana_IL_2019,2019,LD16-2794,49.6,LD162794
Urbana_IL_2019,2019,LD16-2923,48.7,LD162923
Urbana_IL_2019,2019,LD16-2983,50.9,LD162983
Urbana_IL_2019,2019,LD16-3589,56.8,LD163589
Urbana_IL_2019,2019,LD16-4306a,53.4,LD164306A
Urbana_IL_2019,2019,LD16-4350,51.8,LD164350
Urbana_IL_2019,2019,LD16-4385a,52.2,LD164385A
Urbana_IL_2019,2019,LD16-4386a,49.2,LD164386A
Urbana_IL_2019,2019,LD16-4471a,55.6,LD164471A
Urbana_IL_2019,2019,LD16-4587a,49.3,LD164587A
Urbana_IL_2019,2019,LD16-5075a,54.7,LD165075A
Urbana_IL_2019,2019,LD17-12201,46.3,LD1712201
Urbana_IL_2019,2019,LD17-12352,53.8,LD1712352
Urbana_IL_2019,2019,LD17-12668,49.7,LD1712668
Urbana_IL_2019,2019,LD17-12673,47.6,LD1712673
Urbana_IL_2019,2019,LD17-12679,51.8,LD1712679
Urbana_IL_2019,2019,LD17-12708,47.9,LD1712708
Urbana_IL_2019,2019,LD17-12905,50.6,LD1712905
Urbana_IL_2019,2019,LD17-12986,42.1,LD1712986
Urbana_IL_2019,2019,LD17-13294,45.6,LD1713294
Urbana_IL_2019,2019,LD17-5908a,48.5,LD175908A
Urbana_IL_2019,2019,LD17-5963a,55.4,LD175963A
Urbana_IL_2019,2019,LG15-2779,56.8,LG152779
Urbana_IL_2019,2019,LG15-4348,58.6,LG154348
Urbana_IL_2019,2019,LG15-4491,52.8,LG154491
Urbana_IL_2019,2019,LG15-4648,54.4,LG154648
Urbana_IL_2019,2019,LG16-2547,58.2,LG162547
Urbana_IL_2019,2019,LG16-3733,52.5,LG163733
Urbana_IL_2019,2019,LG16-4634,62.6,LG164634
Urbana_IL_2019,2019,LG16-4642,62.8,LG164642
Urbana_IL_2019,2019,LG16-4644,60.8,LG164644
Urbana_IL_2019,2019,LG16-4655,65.9,LG164655
Urbana_IL_2019,2019,LG16-4808,59.9,LG164808
Urbana_IL_2019,2019,LG17-5436,44.4,LG175436
Urbana_IL_2019,2019,LG17-5670,57.8,LG175670
